Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
5091978355,ETC1522,NY,PAS,06/09/2013,7,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0415P,,QN,,,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,0,1111,D,T,,,,GY,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978343,EFB1662,NY,PAS,06/09/2013,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0414P,,QN,,,NORTHERN BLVD (E/B),@ 114TH ST,0,1111,D,T,,,,WH,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978290,FFE3081,NY,PAS,06/09/2013,7,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0411P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,WH,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978276,44940JA,NY,COM,06/09/2013,7,VAN,FORD,V,0,0,0,0,,0,0,0,,,0409P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,RD,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978240,FCS739,NY,OMT,06/09/2013,7,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0407P,,BK,,,ATLANTIC AVE (E/B) @,LOGAN ST,0,1111,D,T,,,,BK,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978227,CJK5977,NY,PAS,06/09/2013,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0406P,,QN,,,NORTHERN BLVD (E/B),@ 114TH ST,0,1111,D,T,,,,BR,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091974076,AN745V,NJ,PAS,06/09/2013,7,TRK,KENWO,V,0,0,0,0,,0,0,0,,,1227P,,ST,,,FATHER CAPODANNO BLV,D (N/B) @ PARK AND R,0,1111,D,T,,,,GRY,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091974052,89022MG,NY,COM,06/09/2013,7,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,1225P,,QN,,,EB QUEENS BLVD @ 71S,T AVE / CONTINENTAL,0,1111,D,T,,,,WH,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091974039,EPX2568,NY,PAS,06/09/2013,7,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,1224P,,BK,,,FLATBUSH AVE (N/B) @,GLENWOOD RD,0,1111,D,T,,,,WH,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973989,7Y91H,NY,OMT,06/09/2013,7,TAXI,FORD,V,0,0,0,0,,0,0,0,,,1221P,,BK,,,ATLANTIC AVE (W/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,YW,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973977,76576JS,NY,COM,06/09/2013,7,DELV,UNIVE,V,0,0,0,0,,0,0,0,,,1221P,,QN,,,QUEENS BLVD (E/B) @,ASCAN AVE,0,1111,D,T,,,,WH,,0,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973930,ENE5629,NY,PAS,06/09/2013,7,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,1219P,,QN,,,QUEENS BLVD (E/B) @,39TH ST,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973928,EXC5791,NY,PAS,06/09/2013,7,SUBN,VOLKS,V,0,0,0,0,,0,0,0,,,1219P,,QN,,,QUEENS BLVD (W/B) @,71ST AVE,0,1111,D,T,,,,WH,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973904,610CGA,NY,ORG,06/09/2013,7,PICK,FORD,V,0,0,0,0,,0,0,0,,,1219P,,QN,,,ASTORIA BLVD (W/B) @,STEINWAY ST,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973886,CAJ3094,NY,PAS,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1218P,,QN,,,39TH ST (N/B) @ NORT,HERN BLVD,0,1111,D,T,,,,BL,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973874,FSH1313,NY,PAS,06/09/2013,7,4DSD,SUBAR,V,0,0,0,0,,0,0,0,,,1218P,,BK,,,REMSEN AVE (N/B) @ W,INTHROP ST,0,1111,D,T,,,,BK,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973760,ALZ7090,NY,PAS,06/09/2013,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1211P,,QN,,,WOODHAVEN BLVD (S/B),@ YELLOWSTONE BLVD,0,1111,D,T,,,,GR,,1996,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973746,99976MG,NY,COM,06/09/2013,7,UTIL,ISUZU,V,0,0,0,0,,0,0,0,,,1210P,,BK,,,ATLANTIC AVE (E/B) @,BEDFORD AVE,0,1111,D,T,,,,WH,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973710,AJ545F,NJ,PAS,06/09/2013,7,TRK,MACK,V,0,0,0,0,,0,0,0,,,1207P,,BK,,,ATLANTIC AVE (W/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,RD,,1996,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973680,FJS9860,NY,PAS,06/09/2013,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1203P,,BK,,,ATLANTIC AVE (W/B) @,BEDFORD AVE,0,1111,D,T,,,,RD,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973667,16470ME,NY,COM,06/09/2013,7,UTIL,FORD,V,0,0,0,0,,0,0,0,,,1202P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,WH,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973643,FFC9590,NY,PAS,06/09/2013,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1201P,,QN,,,QUEENS BLVD (W/B) @,JACOBUS ST,0,1111,D,T,,,,GY,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973620,EKP9399,NY,PAS,06/09/2013,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1201P,,QN,,,WOODHAVEN BLVD (N/B),@ ROCKAWAY BLVD,0,1111,D,T,,,,BL,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973606,68904JZ,NY,COM,06/09/2013,7,PICK,GMC,V,0,0,0,0,,0,0,0,,,1200P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,RD,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973590,AGX1947,NY,PAS,06/09/2013,7,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,1200P,,QN,,,WOODHAVEN BLVD (N/B),@ 62ND RD,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973576,FCV3974,NY,PAS,06/09/2013,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,1200P,,QN,,,EB QUEENS BLVD @ GRA,ND AVE / BROADWAY,0,1111,D,T,,,,WH,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973540,CHYP92,FL,PAS,06/09/2013,7,UT,GMC,V,0,0,0,0,,0,0,0,,,1158A,,BK,,,ATLANTIC AVE (E/B) @,BEDFORD AVE,0,1111,D,T,,,,BLK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973527,FMD4202,NY,PAS,06/09/2013,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1157A,,QN,,,KISSENA BLVD (S/B) @,BOOTH MEMORIAL AVE,0,1111,D,T,,,,WH,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973503,AS289Z,NJ,PAS,06/09/2013,7,TRK,KENWO,V,0,0,0,0,,0,0,0,,,1153A,,QN,,,QUEENS BLVD (E/B) @,39TH ST,0,1111,D,T,,,,WHITE,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973497,7CG7381,MD,PAS,06/09/2013,7,VN,CHEVR,V,0,0,0,0,,0,0,0,,,1153A,,MN,,,2ND AVE (S/B) @ 26TH,ST,0,1111,D,T,,,,,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973485,6V36H,NY,OMT,06/09/2013,7,TAXI,TOYOT,V,0,0,0,0,,0,0,0,,,1152A,,QN,,,39TH ST (N/B) @ NORT,HERN BLVD,0,1111,D,T,,,,YW,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973473,FFC7808,NY,PAS,06/09/2013,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1151A,,BK,,,FLATBUSH AVE (N/B) @,GLENWOOD RD,0,1111,D,T,,,,BR,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973400,112LCP,FL,PAS,06/09/2013,7,4D,TOYOT,V,0,0,0,0,,0,0,0,,,1145A,,BK,,,ATLANTIC AVE (E/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,BLK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973394,075PUI,FL,PAS,06/09/2013,7,UT,FORD,V,0,0,0,0,,0,0,0,,,1145A,,BK,,,CONEY ISLAND AVE (S/,B) @ AVE P,0,1111,D,T,,,,GRY,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973370,24664JL,NY,COM,06/09/2013,7,UTIL,ISUZU,V,0,13610,0,0,,0,0,0,,,1144A,,QN,,,QUEENS BLVD (W/B) @,BROADWAY,0,1111,D,T,,,,WH,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973369,DHG5122,NY,PAS,06/09/2013,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1143A,,QN,,,23RD AVE (E/B) @ 94T,H ST,0,1111,D,T,,,,BL,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973345,87225,NY,MED,06/09/2013,7,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,1139A,,QN,,,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,0,1111,D,T,,,,WH,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973321,866XPG,CT,PAS,06/09/2013,7,CV,SAAB,V,0,0,0,0,,0,0,0,,,1137A,,QN,,,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,0,1111,D,T,,,,GRY,,2008,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973254,52162PC,NY,IRP,06/09/2013,7,DELV,KENWO,V,0,0,0,0,,0,0,0,,,1131A,,QN,,,HORACE HARDING EXPWY,(W/B) @ UTOPIA PKWY,0,1111,D,T,,,,GR,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973205,DAMARI,NY,SPO,06/09/2013,7,4DSD,BMW,V,0,0,0,0,,0,0,0,,,1127A,,BX,,,GRAND CONCOURSE (S/B,) @ E 162 ST,0,1111,D,T,,,,GY,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973138,CGN2083,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1124A,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,BL,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973126,AGS7771,NY,PAS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1124A,,BX,,,WHITE PLAINS RD (S/B,) @ WATSON AVE,0,1111,D,T,,,,RD,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973102,EAC7638,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1123A,,QN,,,EB UNION TPKE @ WOOD,HAVEN BLVD,0,1111,D,T,,,,TN,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973096,1668YPD,PA,PAS,06/09/2013,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1122A,,QN,,,ASTORIA BLVD S (E/B),@ 77TH ST,0,1111,D,T,,,,,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973072,557309,NY,PAS,06/09/2013,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1122A,,QN,,,HOYT AVE (S/B) @ 31S,T ST,0,1111,D,T,,,,GY,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973060,582004,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1122A,,BK,,,OCEAN PKWY (S/B) @ S,HORE PKWY,0,1111,D,T,,,,GY,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973047,2482156,IN,PAS,06/09/2013,7,ST,INTER,V,0,0,0,0,,0,0,0,,,1121A,,BK,,,FLATBUSH AVE (N/B) @,EASTERN PKWY,0,1111,D,T,,,,,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973035,BGG1979,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1121A,,BK,,,FLATBUSH AVE (N/B) @,EASTERN PKWY,0,1111,D,T,,,,GY,,1999,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091973023,2H56D,NY,OMT,06/09/2013,7,TAXI,TOYOT,V,0,0,0,0,,0,0,0,,,1121A,,QN,,,BORDEN AVE (E/B) @ G,REENPOINT AVE,0,1111,D,T,,,,YW,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972985,AV8458,NY,PSD,06/09/2013,7,PICK,FORD,V,0,0,0,0,,0,0,0,,,1117A,,BK,,,LINDEN BLVD (E/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,WH,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972973,14194TW,NY,TOW,06/09/2013,7,TOW,CHEVR,V,0,0,0,0,,0,0,0,,,1116A,,QN,,,ROCKAWAY BLVD (W/B),@ GUY R BREWER BLVD,0,1111,D,T,,,,WH,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972950,9ANHE5,CT,PAS,06/09/2013,7,4W,JEEP,V,0,0,0,0,,0,0,0,,,1114A,,MN,,,WEST END AVE (S/B) @,66TH ST,0,1111,D,T,,,,BRO,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972936,AGW2803,NY,PAS,06/09/2013,7,2DSD,ME/BE,V,0,0,0,0,,0,0,0,,,1112A,,QN,,,VAN WYCK EXP SVC RD,(N/B) @ ROCKAWAY BLV,0,1111,D,T,,,,BL,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972882,43328MH,NY,COM,06/09/2013,7,DELV,MITSU,V,0,0,0,0,,0,0,0,,,1110A,,QN,,,WOODHAVEN BLVD (N/B),@ 62ND RD,0,1111,D,T,,,,WH,,2003,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972869,ETS5407,NY,PAS,06/09/2013,7,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,1110A,,QN,,,ASTORIA BLVD (E/B) @,STEINWAY ST,0,1111,D,T,,,,GY,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972857,EUH4210,NY,PAS,06/09/2013,7,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,1109A,,BK,,,ATLANTIC AVE (E/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,RD,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972845,FMW1709,NY,PAS,06/09/2013,7,SUBN,BMW,V,0,0,0,0,,0,0,0,,,1109A,,BX,,,GUN HILL ROAD (W/B),@ EASTCHESTER RD,0,1111,D,T,,,,BK,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972833,DBE6625,NY,PAS,06/09/2013,7,SUBN,GMC,V,0,0,0,0,,0,0,0,,,1108A,,QN,,,39TH ST (N/B) @ NORT,HERN BLVD,0,1111,D,T,,,,WH,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972808,ESA5643,NY,PAS,06/09/2013,7,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,1106A,,BK,,,REMSEN AVE (N/B) @ W,INTHROP ST,0,1111,D,T,,,,WH,,2003,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972754,CTR3963,NY,PAS,06/09/2013,7,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1104A,,BX,,,E FORDHAM RD (E/B) @,BOSTON RD,0,1111,D,T,,,,RD,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972730,EAP9718,NC,PAS,06/09/2013,7,MP,MITSU,V,0,0,0,0,,0,0,0,,,1103A,,BK,,,ATLANTIC AVE (E/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972729,DGB7847,NY,PAS,06/09/2013,7,4DSD,BMW,V,0,0,0,0,,0,0,0,,,1103A,,BK,,,CONEY ISLAND AVE (S/,B) @ AVE P,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972687,BBJ1475,NY,PAS,06/09/2013,7,4DSD,BMW,V,0,0,0,0,,0,0,0,,,1102A,,ST,,,CLOVE RD (N/B) @ BAR,D AVE,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972675,FPT5489,NY,OMS,06/09/2013,7,4DSD,CADIL,V,0,0,0,0,,0,0,0,,,1101A,,BK,,,ATLANTIC AVE (W/B) @,FT GREENE PL,0,1111,D,T,,,,GY,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972640,AQHS33,FL,PAS,06/09/2013,7,3D,TOYOT,V,0,0,0,0,,0,0,0,,,1059A,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,WHI,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972626,FLM6422,NY,PAS,06/09/2013,7,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1059A,,QN,,,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,0,1111,D,T,,,,GY,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972614,DUW6989,NY,PAS,06/09/2013,7,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,1058A,,ST,,,CLOVE RD (N/B) @ CHE,SHIRE PL,0,1111,D,T,,,,GY,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972596,CMC4288,NY,PAS,06/09/2013,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1056A,,BK,,,ATLANTIC AVE (W/B) @,NOSTRAND AVE,0,1111,D,T,,,,GY,,2003,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972547,CED5724,NY,PAS,06/09/2013,7,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,1052A,,BK,,,4TH AVE (S/B) @ 60TH,ST,0,1111,D,T,,,,BK,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972523,AJG7210,NY,PAS,06/09/2013,7,4DSD,FORD,V,0,0,0,0,,0,0,0,,,1050A,,BX,,,CROSS BRONX EXPWY (W,/B) @ ROSEDALE AVE,0,1111,D,T,,,,GY,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972511,AUB1730,NY,PAS,06/09/2013,7,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,1050A,,QN,,,SEAGIRT BLVD (W/B) @,BEACH 9TH ST,0,1111,D,T,,,,GR,,0,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972500,EDZ3730,NY,PAS,06/09/2013,7,4DSD,DODGE,V,0,0,0,0,,0,0,0,,,1049A,,BK,,,ATLANTIC AVE (W/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,GY,,2008,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972481,DWF5341,NY,PAS,06/09/2013,7,SUBN,TOYOT,V,0,13610,0,0,,0,0,0,,,1048A,,QN,,,QUEENS BLVD (W/B) @,BROADWAY,0,1111,D,T,,,,BL,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972468,EJG4612,NY,PAS,06/09/2013,7,4DSD,MITSU,V,0,0,0,0,,0,0,0,,,1047A,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,BL,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972456,B93FZL,NJ,PAS,06/09/2013,7,WAGO,TOYOT,V,0,0,0,0,,0,0,0,,,1046A,,MN,,,YORK AVE (N/B) @ E 7,9TH ST,0,1111,D,T,,,,BR,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972444,59614MC,NY,COM,06/09/2013,7,VAN,FORD,V,0,0,0,0,,0,0,0,,,1046A,,QN,,,39TH ST (N/B) @ NORT,HERN BLVD,0,1111,D,T,,,,BL,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972432,BEB2495,NY,PAS,06/09/2013,7,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,1046A,,QN,,,HORACE HARDING EXPWY,(W/B) @ 159TH ST,0,1111,D,T,,,,GY,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972420,AME2188,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1046A,,ST,,,CLOVE RD (N/B) @ CHE,SHIRE PL,0,1111,D,T,,,,TN,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972407,93797MB,NY,COM,06/09/2013,7,DELV,ISUZU,V,0,0,0,0,,0,0,0,,,1044A,,BK,,,MCDONALD AVE (S/B) @,VANDERBILT ST,0,1111,D,T,,,,WH,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972341,53935MC,NY,COM,06/09/2013,7,VAN,FORD,V,0,0,0,0,,0,0,0,,,1039A,,BK,,,CLASSON AVE (N/B) @,FLUSHING AVE,0,1111,D,T,,,,WH,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972330,EXM7853,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1038A,,QN,,,SEAGIRT BLVD (W/B) @,BEACH 9TH ST,0,1111,D,T,,,,BL,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972328,58543ME,NY,COM,06/09/2013,7,DELV,HINO,V,0,0,0,0,,0,0,0,,,1038A,,BK,,,ATLANTIC AVE (E/B) @,LOGAN ST,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972316,FDN8461,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1036A,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,BR,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972286,FC699L,NY,PAS,06/09/2013,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1034A,,ST,,,NARROWS RD (W/B) @ C,LOVE RD,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972250,FSV1735,NY,PAS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1032A,,BK,,,CONEY ISLAND AVE (S/,B) @ AVE P,0,1111,D,T,,,,WHGY,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972249,FRZ8242,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1031A,,BK,,,SB OCEAN PKWY @ 18TH,AVE,0,1111,D,T,,,,BLGY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972201,ADU7601,NY,PAS,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1029A,,QN,,,QUEENS BLVD (W/B) @,71ST AVE,0,1111,D,T,,,,GYGR,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972134,CYM2934,NY,PAS,06/09/2013,7,SUBN,CADIL,V,0,0,0,0,,0,0,0,,,1023A,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,BK,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972122,DBU1403,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1023A,,ST,,,CLOVE RD (N/B) @ BAR,D AVE,0,1111,D,T,,,,BL,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972092,BAW1445,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1019A,,ST,,,RICHMOND AVE (N/B) @,W CASWELL AVE,0,1111,D,T,,,,BK,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972080,FLW6852,NY,PAS,06/09/2013,7,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1019A,,BK,,,EB 65TH ST @ 16TH AV,E,0,1111,D,T,,,,GY,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972067,20374MB,NY,COM,06/09/2013,7,DELV,ISUZU,V,0,0,0,0,,0,0,0,,,1017A,,QN,,,ASTORIA BLVD (W/B) @,STEINWAY ST,0,1111,D,T,,,,WH,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972020,FPZ2202,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1016A,,QN,,,QUEENS BLVD (E/B) @,39TH ST,0,1111,D,T,,,,WH,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091972018,AN556B,NJ,PAS,06/09/2013,7,TRK,KENWO,V,0,0,0,0,,0,0,0,,,1015A,,ST,,,FATHER CAPODANNO BLV,D (S/B) @ PARK AND R,0,1111,D,T,,,,RD,,1999,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091971993,EVM7375,NY,PAS,06/09/2013,7,4DSD,FORD,V,0,0,0,0,,0,0,0,,,1015A,,BK,,,FLATBUSH AVE (N/B) @,EASTERN PKWY,0,1111,D,T,,,,GR,,0,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970174,DHY2958,NY,PAS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0752A,,BK,,,WB ATLANTIC AVE @ LO,GAN ST,0,1111,D,T,,,,WH,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970162,97915JZ,NY,COM,06/09/2013,7,VAN,GMC,V,0,0,0,0,,0,0,0,,,0751A,,QN,,,ASTORIA BLVD (W/B) @,STEINWAY ST,0,1111,D,T,,,,BL,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970150,DPJ1735,NY,PAS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0750A,,QN,,,ASTORIA BLVD (W/B) @,94TH ST,0,1111,D,T,,,,WH,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091970149,29362BB,NY,OMR,06/09/2013,7,BUS,STARC,V,0,0,0,0,,0,0,0,,,0750A,,BK,,,SB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,YW,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
